"act_key","avg_presence","avg_people_cnt","avg_activity","max_activity","cnt"
"5544202","1","2.0000","2.74966665","9.306","21"
"5544203","1","2.0000","1.02556","1.6991","5"
"5544204","1","2.0000","2.39693335","6.9221","3"
"5544205","1","2.0000","2.35498756","6.4677","8"
"5544206","0","2.0000","0","0","0"
"5544207","1","2.0000","0.72336","1.5803","5"
"5544208","1","2.0000","3.03850551","9.8109","18"
"5544209","1","2.0000","7.70975724","24.7558","7"
"5544210","1","2.0000","0.6337","1.3296000000000001","6"
"5544211","1","2.0000","3.01347492","10.6318","4"
"5544212","1","1.0000","5.20983843","22.6516","13"
"5544213","1","2.0000","2.05649999","20.9599","19"
"5544214","1","2.0000","0.59734167","2.3515","12"
"5544215","1","2.0000","0.57091","1.2022","10"
"5544216","1","2.0000","0.93372221","3.0432","18"
"5544217","1","2.0000","1.32780244","15.7954","41"
"5544218","1","2.0000","1.87426557","10.0144","61"
"5544219","1","2.0000","4.05001176","22.7572","17"
"5544220","1","2.0000","3.32794327","33.0814","74"
"5544221","1","2.0000","5.97956927","25.0681","52"
"5544222","1","2.0000","3.3915649500000002","21.5067","77"
"5544223","1","2.0000","2.69482635","17.6037","19"
"5544224","0","0.0000","0","0","0"
"5544225","0","0.0000","0","0","0"
"5544226","1","2.0000","2.81770003","7.3762","13"
"5544227","1","2.0000","1.7103058899999999","4.8784","34"
"5544228","0","2.0000","0","0","0"
"5544229","1","2.0000","7.44195778","31.8991","64"
"5544230","1","1.0000","9.16742775","39.2674","36"
"5544231","1","2.0000","6.8579989999999995","32.0593","100"
"5544232","1","2.0000","6.92502774","51.3514","216"
"5544233","1","2.0000","4.5998369199999996","27.7889","84"
"5544234","1","1.0000","5.1872999","10.6109","7"
"5544235","1","2.0000","7.01630008","24.7632","9"
"5544236","1","1.0000","15.76938603","30.2544","7"
"5544237","1","2.0000","25.63399469","83.9625","39"
"5544238","0","0.0000","0","0","0"
"5544239","1","2.0000","9.58702898","44.3236","38"
"5544240","0","0.0000","0","0","0"
"5544241","0","0.0000","0","0","0"
"5544242","0","0.0000","0","0","0"
"5544243","1","2.0000","2.52407501","11.4459","8"
"5544244","1","2.0000","5.9939430399999996","35.0423","7"
"5544245","0","2.0000","0","0","0"
"5544246","0","0.0000","0","0","0"
"5544247","0","0.0000","0","0","0"
"5544248","1","2.0000","0.83230529","6.3541","19"
"5544249","1","2.0000","2.39338006","6.971","5"
"5544250","1","2.0000","4.33737676","22.9769","43"
"5544251","1","2.0000","2.99925285","25.0219","70"
"5544252","1","2.0000","9.11649031","58.0483","93"
"5544253","1","2.0000","0.58511539","1.5274999999999999","13"
"5544254","0","2.0000","0","0","0"
"5544255","0","2.0000","0","0","0"
"5544256","1","2.0000","3.08903889","28.6957","18"
"5544257","0","2.0000","0","0","0"
"5544258","0","2.0000","0","0","0"
"5544259","0","2.0000","0","0","0"
"5544260","1","2.0000","2.11027996","4.5841","5"
"5544261","1","2.0000","7.91258008","37.7918","55"
"5544262","1","1.0000","11.93706581","58.731","41"
"5544263","1","1.0000","5.69905122","30.7174","82"
"5544264","1","1.0000","6.9672298","34.2308","10"
"5544265","1","1.0000","0.89327501","1.7315","4"
"5544266","1","2.0000","7.55847295","48.1274","37"
"5544267","1","1.0000","11.31790011","35.2611","7"
"5544268","1","2.0000","9.3748184","49.3495","87"
"5544269","1","2.0000","13.82223172","66.9768","22"
"5544270","0","0.0000","0","0","0"
"5544271","0","0.0000","0","0","0"
"5544272","1","2.0000","5.82433121","19.9501","16"
"5544273","1","2.0000","7.54364714","41.2284","121"
"5544274","1","1.0000","12.76224182","64.2376","36"
"5544275","0","0.0000","0","0","0"
"5544276","1","1.0000","10.07414639","42.3228","28"
"5544277","1","1.0000","11.25554004","54.1514","45"
"5544278","1","2.0000","10.93582568","66.6619","105"
"5544279","1","2.0000","9.87048244","51.4015","51"
"5544280","1","2.0000","14.64097374","61.1034","19"
"5544281","1","2.0000","3.51291304","15.9181","46"
"5544282","1","2.0000","6.96340715","14.0198","14"
"5544283","0","0.0000","0","0","0"
"5544284","1","1.0000","8.85798017","15.1891","5"
"5544285","1","2.0000","2.33938298","10.6474","47"
"5544286","1","1.0000","0.2335","0.2335","1"
"5544287","1","1.0000","1.20579167","4.6998999999999995","12"
"5544288","0","2.0000","0","0","0"
"5544289","1","2.0000","11.58916061","58.7721","109"
"5544290","1","2.0000","8.88991031","34.4869","29"
"5544291","1","2.0000","1.24694212","4.7683","19"
"5544292","1","2.0000","2.70344008","11.2222","5"
"5544293","1","2.0000","11.36771614","59.0074","62"
"5544294","1","2.0000","9.27837827","29.2028","23"
"5544295","1","2.0000","10.64939638","62.8738","28"
"5544296","1","1.0000","7.9145592","38.7671","22"
"5544297","1","1.0000","3.95196661","12.0133","6"
"5544298","1","1.0000","7.1374455900000005","18.3845","11"
"5544299","1","2.0000","16.61932853","61.6956","49"
"5544300","1","2.0000","3.96201085","19.8485","46"
"5544301","1","2.0000","6.86657164","43.5439","14"
"5544302","1","2.0000","8.07425674","58.7948","97"
"5544303","1","2.0000","8.13913391","27.6839","59"
"5544304","1","2.0000","7.51063071","32.48","26"
"5544305","0","2.0000","0","0","0"
"5544306","0","2.0000","0","0","0"
"5544307","0","0.0000","0","0","0"
"5544308","0","2.0000","0","0","0"
"5544309","0","2.0000","0","0","0"
"5544310","1","2.0000","0.39136665","1.0213","3"
"5544311","0","0.0000","0","0","0"
"5544312","1","2.0000","2.5812","5.0263","5"
"5544313","0","0.0000","0","0","0"
"5544314","1","2.0000","5.35847611","12.728","21"
"5544315","1","2.0000","9.03820717","42.0272","181"
"5544316","1","2.0000","5.00578053","44.4588","77"
"5544317","1","2.0000","5.99982985","35.8845","10"
"5544318","0","0.0000","0","0","0"
"5544319","1","2.0000","5.57104999","19.1739","14"
"5544320","0","2.0000","0","0","0"
"5544321","1","3.0000","4.52595968","29.759","57"
"5544322","1","2.0000","10.23798196","64.6169","78"
"5544323","1","1.0000","2.7349599700000002","11.0434","10"
"5544324","1","1.0000","1.28849995","1.2885","1"
"5544325","1","1.0000","0.59939998","0.5994","1"
"5544326","0","0.0000","0","0","0"
"5544327","0","0.0000","0","0","0"
"5544328","0","0.0000","0","0","0"
"5544329","0","0.0000","0","0","0"
"5544330","1","2.0000","7.98718704","64.217","46"
"5544331","1","2.0000","5.19504614","36.3276","91"
"5544332","1","2.0000","8.00265714","42.0965","63"
"5544333","1","1.0000","7.25663222","34.7333","31"
"5544334","1","2.0000","4.11261764","25.8414","68"
"5544335","1","2.0000","5.37136525","28.9289","23"
"5544336","1","2.0000","1.97732003","5.7143","5"
"5544337","1","2.0000","5.12804875","18.1967","39"
"5544338","1","2.0000","12.26863101","37.1655","13"
"5544339","1","1.0000","3.87298569","18.622","7"
"5544340","1","1.0000","5.08651333","19.375","15"
"5544341","1","1.0000","2.26921763","12.3708","17"
"5544342","1","2.0000","13.62615123","77.7601","111"
"5544343","0","0.0000","0","0","0"
"5544344","1","1.0000","16.72604923","33.1639","2"
"5544345","1","1.0000","2.973825","11.7212","4"
"5544346","1","1.0000","6.52236376","35.9398","11"
"5544347","0","0.0000","0","0","0"
"5544348","0","0.0000","0","0","0"
"5544349","0","0.0000","0","0","0"
"5544350","1","1.0000","2.28960009","11.401299999999999","5"
"5544351","1","1.0000","0.58670002","0.5867","1"
"5544352","0","0.0000","0","0","0"
"5544353","1","1.0000","8.04085006","18.208","20"
"5544354","1","2.0000","9.77070001","33.7634","49"
"5544355","1","2.0000","11.05126307","38.8233","38"
"5544356","1","2.0000","4.04980004","13.4636","6"
"5544357","0","0.0000","0","0","0"
"5544358","1","2.0000","6.41410002","19.4352","7"
"5544359","1","2.0000","2.28429835","12.3134","60"
"5544360","0","0.0000","0","0","0"
"5544361","0","0.0000","0","0","0"
"5544362","0","0.0000","0","0","0"
"5544363","0","0.0000","0","0","0"
"5544364","1","2.0000","3.49544333","15.0331","60"
"5544365","1","2.0000","5.30283664","31.8839","30"
"5544366","1","2.0000","10.57705001","33.7326","14"
"5544367","1","2.0000","1.5302000100000002","3.2388","5"
"5544368","1","2.0000","0.94916249","2.2580999999999998","8"
"5544369","1","2.0000","8.51240236","50.5476","43"
"5544370","0","0.0000","0","0","0"
"5544371","1","2.0000","2.28877274","7.9276","11"
"5544372","1","2.0000","3.26076292","18.6848","27"
"5544373","1","2.0000","3.50999997","40.8643","76"
"5544374","1","2.0000","7.00185205","67.9298","50"
"5544375","1","2.0000","3.98823326","16.8384","9"
"5544376","1","2.0000","8.32950428","42.1136","70"
"5544377","1","2.0000","11.67689979","19.3548","4"
"5544378","1","1.0000","14.17466662","39.4837","3"
"5544379","0","0.0000","0","0","0"
"5544380","1","1.0000","5.31412496","11.6748","4"
"5544381","1","1.0000","5.84938065","25.908","31"
"5544382","1","2.0000","5.61992842","13.2455","7"
"5544383","0","0.0000","0","0","0"
"5544384","1","1.0000","6.11447508","13.7882","4"
"5544385","1","1.0000","4.52228174","8.8165","11"
"5544386","1","2.0000","9.16266269","22.6749","8"
"5544387","1","2.0000","5.59512425","19.5989","33"
"5544388","1","2.0000","0.68194547","23.7322","22"
"5544389","1","1.0000","2.00625789","8.3033","19"
"5544390","1","1.0000","3.59034164","17.946","36"
"5544391","1","2.0000","0.066","0.0939","2"
"5544392","1","2.0000","4.49899998","9.5366","5"
"5544393","1","1.0000","7.55267526","35.275","8"
"5544394","1","1.0000","4.37958821","21.2629","17"
"5544395","1","2.0000","1.6029213900000001","20.7081","14"
"5544396","1","2.0000","9.77682965","29.3415","27"
"5544397","1","2.0000","9.509780020000001","41.3138","45"
"5544398","0","2.0000","0","0","0"
"5544399","0","2.0000","0","0","0"
"5544400","1","1.0000","0.101","0.101","1"
"5544401","0","0.0000","0","0","0"
"5544402","1","2.0000","1.65066252","14.9778","8"
"5544403","1","1.0000","4.65435002","8.0373","6"
"5544404","1","2.0000","4.4042631199999995","15.2869","19"
"5544405","1","1.0000","1.8870312500000002","8.281","32"
"5544406","1","2.0000","3.29552728","18.7883","33"
"5544407","1","2.0000","4.81248661","17.9287","15"
"5544408","1","1.0000","0.2041","0.2041","1"
"5544409","1","2.0000","7.47993531","33.6713","34"
"5544410","1","2.0000","8.9777302","63.1865","53"
"5544411","1","2.0000","4.70653474","24.7303","72"
"5544412","1","1.0000","2.39207061","11.6974","17"
"5544413","1","2.0000","2.37682258","22.1719","31"
"5544414","1","1.0000","7.38723607","47.0429","61"
"5544415","0","0.0000","0","0","0"
"5544416","0","0.0000","0","0","0"
"5544417","0","0.0000","0","0","0"
"5544418","0","0.0000","0","0","0"
"5544419","1","2.0000","6.81829034","46.1705","124"
"5544420","1","1.0000","1.46286666","2.4928","3"
"5544421","1","2.0000","9.34688289","38.3357","35"
"5544422","1","2.0000","7.41855018","14.274000000000001","8"
"5544423","1","2.0000","11.3222251","40.5993","4"
"5544424","1","2.0000","4.87518957","45.7871","19"
"5544425","1","2.0000","7.62711179","46.006","110"
"5544426","1","2.0000","6.17974611","18.0413","13"
"5544427","0","0.0000","0","0","0"
"5544428","0","0.0000","0","0","0"
"5544429","1","2.0000","5.15019996","10.472","5"
"5544430","0","0.0000","0","0","0"
"5544431","0","0.0000","0","0","0"
"5544432","0","0.0000","0","0","0"
"5544433","0","0.0000","0","0","0"
"5544434","0","0.0000","0","0","0"
"5544435","1","2.0000","24.53593381","61.0572","3"
"5544436","1","2.0000","6.98496701","40.7836","97"
"5544437","1","2.0000","6.39862183","43.0581","151"
"5544438","1","2.0000","3.87522535","19.0869","213"
"5544439","1","2.0000","5.72360814","32.0546","86"
"5544440","1","2.0000","4.0500104","31.2471","77"
"5544441","1","2.0000","4.22157999","24.0724","90"
"5544442","1","2.0000","8.51636735","58.9595","193"
"5544443","1","2.0000","8.18530237","36.641","211"
"5544444","1","2.0000","3.56142451","30.3233","98"
"5544445","1","2.0000","4.11587372","43.802","156"
"5544446","1","2.0000","3.91267584","24.7259","207"
"5544447","1","2.0000","8.65350869","36.7609","184"
"5544448","1","2.0000","4.50557426","27.1984","241"
"5544449","1","2.0000","5.61185954","34.2635","126"
"5544450","1","2.0000","6.8858942899999995","48.3968","88"
"5544451","1","2.0000","6.56301273","37.8717","118"
"5544452","1","2.0000","6.83547962","28.1607","54"
"5544453","1","2.0000","7.4554724199999995","51.9418","116"
"5544454","1","2.0000","13.54590418","61.1112","165"
"5544455","1","3.0000","7.84891927","46.9707","207"
"5544456","1","2.0000","5.6048034399999995","25.3465","116"
"5544457","1","2.0000","6.1993798","35.5062","109"
"5544458","1","2.0000","6.98319031","34.7924","93"
"5544459","1","2.0000","9.17687259","35.1292","135"
"5544460","1","2.0000","7.01870795","47.8704","100"
"5544461","1","2.0000","6.03178114","57.9246","69"
"5544462","1","2.0000","6.84002606","36.5179","69"
"5544463","1","2.0000","8.673794000000001","33.7521","67"
"5544464","1","2.0000","7.3057607","45.6356","84"
"5544465","1","2.0000","5.71961422","52.5601","148"
"5544466","1","2.0000","6.34222967","35.8356","128"
"5544467","1","2.0000","6.40666236","45.5204","101"
"5544468","1","2.0000","4.66613948","28.0263","76"
"5544469","1","2.0000","5.05496034","32.671","68"
"5544470","1","2.0000","7.06151248","43.392","88"
"5544471","1","2.0000","0.06115","0.0989","2"
"5544472","1","2.0000","3.61417421","32.955","62"
"5544473","1","3.0000","4.01153386","33.7879","62"
"5544474","1","2.0000","3.41631027","26.0021","78"
"5544475","1","2.0000","5.18669091","47.1526","88"
"5544476","1","3.0000","9.11040424","43.2141","95"
"5544477","1","2.0000","7.75828372","36.3162","172"
"5544478","1","1.0000","10.79820802","35.7423","99"
"5544479","1","2.0000","7.05053013","34.9794","166"
"5544480","1","2.0000","5.59956663","40.5519","18"
"5544481","1","2.0000","8.46132734","44.0012","22"
"5544482","1","2.0000","3.83469441","34.9","214"
"5544483","1","2.0000","2.88531425","17.5325","21"
"5544484","1","2.0000","5.99056686","34.6929","9"
"5544485","0","2.0000","0","0","0"
"5544486","0","0.0000","0","0","0"
"5544487","0","2.0000","0","0","0"
"5544488","0","2.0000","0","0","0"
"5544489","0","2.0000","0","0","0"
"5544490","0","0.0000","0","0","0"
"5544491","0","2.0000","0","0","0"
"5544492","1","2.0000","2.03857139","9.5012","14"
"5544493","1","2.0000","23.73166758","68.871","6"
"5544494","0","0.0000","0","0","0"
"5544495","1","2.0000","0.44226","0.9677","5"
"5544496","1","2.0000","5.73730832","30.2022","24"
"5544497","1","2.0000","9.39928901","40.6","73"
"5544498","1","2.0000","3.89228799","30.2967","50"
"5544499","1","2.0000","7.07812084","29.7553","24"
"5544500","1","2.0000","4.10800771","14.4082","26"
"5544501","1","1.0000","2.89031114","11.6658","18"
"5544502","1","1.0000","3.70120003","7.0752","6"
"5544503","1","2.0000","9.25101069","48.9262","19"
"5544504","0","0.0000","0","0","0"
"5544505","0","2.0000","0","0","0"
"5544506","1","2.0000","7.01674286","20.8717","7"
"5544507","1","2.0000","4.75376256","16.9337","8"
"5544508","1","2.0000","5.08391112","15.3694","9"
"5544509","1","2.0000","9.58704611","38.6926","13"
"5544510","0","2.0000","0","0","0"
"5544511","1","2.0000","3.87375999","14.5519","5"
"5544512","0","0.0000","0","0","0"
"5544513","1","2.0000","8.59540874","31.8056","103"
"5544514","1","2.0000","4.90203874","27.6851","80"
"5544515","1","2.0000","6.77595616","35.6978","89"
"5544516","1","2.0000","2.36543337","9.4483","18"
"5544517","1","2.0000","3.34679328","25.2093","15"
"5544518","1","2.0000","1.2921444499999999","6.2174","9"
"5544519","1","2.0000","2.11622","4.2044","5"
"5544520","0","0.0000","0","0","0"
"5544521","0","0.0000","0","0","0"
"5544522","0","0.0000","0","0","0"
"5544523","0","0.0000","0","0","0"
"5544524","1","2.0000","7.81149399","43.0642","33"
"5544525","1","2.0000","3.99927273","20.7338","44"
"5544526","1","2.0000","7.78252758","32.733","29"
"5544527","1","2.0000","1.84065996","4.0441","5"
"5544528","1","2.0000","3.07010586","18.4967","34"
"5544529","1","2.0000","4.50700422","25.2301","24"
"5544530","1","2.0000","4.18878618","31.684","87"
"5544531","1","2.0000","3.7886782500000002","17.6653","23"
"5544532","1","2.0000","2.65689145","12.9745","35"
"5544533","1","2.0000","2.37956666","7.2634","9"
"5544534","1","2.0000","3.01961622","13.3721","37"
"5544535","0","0.0000","0","0","0"
"5544536","1","2.0000","5.93636083","25.8778","166"
"5544537","1","2.0000","4.77607452","30.8246","51"
"5544538","1","2.0000","6.64141419","81.1816","99"
"5544539","1","2.0000","5.75360189","40.7594","106"
"5544540","1","2.0000","3.29131391","37.9316","86"
"5544541","1","2.0000","5.06922315","26.1587","121"
"5544542","1","2.0000","3.6501935","19.8112","31"
"5544543","1","1.0000","7.41155885","30.8779","17"
"5544544","1","1.0000","7.79533507","29.8156","20"
"5544545","1","1.0000","5.79857994","35.4292","10"
"5544546","1","1.0000","7.98581125","23.1284","9"
"5544547","1","2.0000","4.39534545","14.6544","11"
"5544548","1","2.0000","7.70922724","32.2995","44"
"5544549","1","1.0000","6.99290303","26.2311","33"
"5544550","1","1.0000","3.36320001","13.02","25"
"5544551","1","2.0000","8.38364046","63.4603","47"
"5544552","1","2.0000","7.16576241","22.8035","24"
"5544553","0","2.0000","0","0","0"
"5544554","1","2.0000","4.97388129","24.6611","16"
"5544555","1","1.0000","7.84300013","20.4043","9"
"5544556","0","2.0000","0","0","0"
"5544557","0","0.0000","0","0","0"
"5544558","1","2.0000","9.35213346","26.297","6"
"5544559","1","1.0000","5.61907781","19.8466","45"
"5544560","1","1.0000","2.80467501","6.9214","4"
"5544561","1","2.0000","2.788625","9.3604","16"
"5544562","1","1.0000","0.76300001","0.763","1"
"5544563","1","1.0000","4.32844985","14.1359","8"
"5544564","1","1.0000","4.6043940899999996","20.0649","34"
"5544565","1","2.0000","5.66811156","26.9785","52"
"5544566","1","2.0000","5.22579997","15.5744","18"
"5544567","1","1.0000","0.34509999","0.3451","1"
"5544568","0","0.0000","0","0","0"
"5544569","1","2.0000","9.9091491","44.8944","53"
"5544570","1","1.0000","8.755666680000001","49.3313","27"
"5544571","0","2.0000","0","0","0"
"5544572","0","0.0000","0","0","0"
"5544573","0","2.0000","0","0","0"
"5544574","0","0.0000","0","0","0"
"5544575","0","0.0000","0","0","0"
"5544576","0","0.0000","0","0","0"
"5544577","0","0.0000","0","0","0"
"5544578","0","0.0000","0","0","0"
"5544579","0","0.0000","0","0","0"
"5544580","0","0.0000","0","0","0"
"5544581","0","2.0000","0","0","0"
"5544582","1","2.0000","0.80839999","2.9201","6"
"5544583","0","0.0000","0","0","0"
"5544584","0","0.0000","0","0","0"
"5544585","0","0.0000","0","0","0"
"5544586","1","2.0000","6.52954998","55.1574","38"
"5544587","1","2.0000","0.68951248","4.8173","8"
"5544588","1","2.0000","1.58820752","31.6842","53"
"5544589","0","0.0000","0","0","0"
"5544590","0","0.0000","0","0","0"
"5544591","1","2.0000","2.41046677","8.1253","9"
"5544592","1","2.0000","3.8610749699999998","21.6451","8"
"5544593","0","2.0000","0","0","0"
"5544594","0","0.0000","0","0","0"
"5544595","1","2.0000","6.76767826","33.737","46"
"5544596","1","2.0000","14.74268956","42.7672","19"
"5544597","1","2.0000","0.0711647","0.5685","17"
"5544598","1","1.0000","9.09369993","15.2253","2"
"5544599","0","0.0000","0","0","0"
"5544600","0","0.0000","0","0","0"
"5544601","1","1.0000","1.82627272","5.7274","11"
"5544602","0","2.0000","0","0","0"
"5544603","0","2.0000","0","0","0"
"5544604","1","2.0000","6.2902875","14.8797","16"
"5544605","1","1.0000","0.1681","0.1681","1"
"5544606","0","0.0000","0","0","0"
"5544607","0","0.0000","0","0","0"
"5544608","0","0.0000","0","0","0"
"5544609","0","0.0000","0","0","0"
"5544610","0","0.0000","0","0","0"
"5544611","0","0.0000","0","0","0"
"5544612","0","0.0000","0","0","0"
"5544613","0","0.0000","0","0","0"
"5544614","0","0.0000","0","0","0"
"5544615","0","0.0000","0","0","0"
"5544616","0","0.0000","0","0","0"
"5544617","0","0.0000","0","0","0"
"5544618","0","0.0000","0","0","0"
"5544619","0","0.0000","0","0","0"
"5544620","0","0.0000","0","0","0"
"5544621","0","0.0000","0","0","0"
"5544622","0","0.0000","0","0","0"
"5544623","0","0.0000","0","0","0"
"5544624","0","0.0000","0","0","0"
"5544625","0","0.0000","0","0","0"
"5544626","0","0.0000","0","0","0"
"5544627","0","0.0000","0","0","0"
"5544628","0","0.0000","0","0","0"
"5544629","0","0.0000","0","0","0"
"5544630","0","0.0000","0","0","0"
"5544631","0","0.0000","0","0","0"
"5544632","0","0.0000","0","0","0"
"5544633","0","0.0000","0","0","0"
"5544634","0","0.0000","0","0","0"
"5544635","0","0.0000","0","0","0"
"5544636","0","0.0000","0","0","0"
"5544637","0","0.0000","0","0","0"
"5544638","0","0.0000","0","0","0"
"5544639","0","0.0000","0","0","0"
"5544640","0","0.0000","0","0","0"
"5544641","0","0.0000","0","0","0"
"5544642","0","0.0000","0","0","0"
"5544643","0","0.0000","0","0","0"
"5544644","0","0.0000","0","0","0"
"5544645","0","0.0000","0","0","0"
"5544646","0","0.0000","0","0","0"
"5544647","0","0.0000","0","0","0"
"5544648","0","0.0000","0","0","0"
"5544649","0","0.0000","0","0","0"
"5544650","0","0.0000","0","0","0"
"5544651","0","0.0000","0","0","0"
"5544652","0","0.0000","0","0","0"
"5544653","0","0.0000","0","0","0"
"5544654","0","0.0000","0","0","0"
"5544655","0","0.0000","0","0","0"
"5544656","0","0.0000","0","0","0"
"5544657","0","0.0000","0","0","0"
"5544658","0","0.0000","0","0","0"
"5544659","0","0.0000","0","0","0"
"5544660","0","0.0000","0","0","0"
"5544661","0","0.0000","0","0","0"
"5544662","0","0.0000","0","0","0"
"5544663","0","0.0000","0","0","0"
"5544664","0","0.0000","0","0","0"
"5544665","0","0.0000","0","0","0"
"5544666","0","0.0000","0","0","0"
"5544667","0","0.0000","0","0","0"
"5544668","0","0.0000","0","0","0"
"5544669","0","0.0000","0","0","0"
"5544670","0","0.0000","0","0","0"
"5544671","0","0.0000","0","0","0"
"5544672","0","0.0000","0","0","0"
"5544673","0","0.0000","0","0","0"
"5544674","0","0.0000","0","0","0"
"5544675","0","0.0000","0","0","0"
"5544676","0","0.0000","0","0","0"
"5544677","0","0.0000","0","0","0"
"5544678","0","0.0000","0","0","0"
"5544679","0","0.0000","0","0","0"
"5544680","0","0.0000","0","0","0"
"5544681","0","0.0000","0","0","0"
"5544682","0","0.0000","0","0","0"
"5544683","0","0.0000","0","0","0"
"5544684","0","0.0000","0","0","0"
"5544685","0","0.0000","0","0","0"
"5544686","0","0.0000","0","0","0"
"5544687","0","0.0000","0","0","0"
"5544688","0","0.0000","0","0","0"
"5544689","0","0.0000","0","0","0"
"5544690","0","0.0000","0","0","0"
"5544691","0","0.0000","0","0","0"
"5544692","0","0.0000","0","0","0"
"5544693","0","0.0000","0","0","0"
"5544694","0","0.0000","0","0","0"
"5544695","0","0.0000","0","0","0"
"5544696","0","0.0000","0","0","0"
"5544697","0","0.0000","0","0","0"
"5544698","0","0.0000","0","0","0"
"5544699","0","0.0000","0","0","0"
"5544700","0","0.0000","0","0","0"
"5544701","0","0.0000","0","0","0"
"5544702","0","0.0000","0","0","0"
"5544703","0","0.0000","0","0","0"
"5544704","0","0.0000","0","0","0"
"5544705","0","0.0000","0","0","0"
"5544706","0","0.0000","0","0","0"
"5544707","0","0.0000","0","0","0"
"5544708","0","0.0000","0","0","0"
"5544709","0","0.0000","0","0","0"
"5544710","0","0.0000","0","0","0"
"5544711","0","0.0000","0","0","0"
"5544712","0","0.0000","0","0","0"
"5544713","0","0.0000","0","0","0"
"5544714","0","0.0000","0","0","0"
"5544715","0","0.0000","0","0","0"
"5544716","0","0.0000","0","0","0"
"5544717","0","0.0000","0","0","0"
"5544718","0","0.0000","0","0","0"
"5544719","0","0.0000","0","0","0"
"5544720","0","0.0000","0","0","0"
"5544721","0","0.0000","0","0","0"
"5544722","0","0.0000","0","0","0"
"5544723","0","0.0000","0","0","0"
"5544724","0","0.0000","0","0","0"
"5544725","0","0.0000","0","0","0"
"5544726","0","0.0000","0","0","0"
"5544727","0","0.0000","0","0","0"
"5544728","0","0.0000","0","0","0"
"5544729","0","0.0000","0","0","0"
"5544730","0","0.0000","0","0","0"
"5544731","0","0.0000","0","0","0"
"5544732","0","0.0000","0","0","0"
"5544733","0","0.0000","0","0","0"
"5544734","0","0.0000","0","0","0"
"5544735","0","0.0000","0","0","0"
"5544736","0","0.0000","0","0","0"
"5544737","0","0.0000","0","0","0"
"5544738","0","0.0000","0","0","0"
"5544739","0","0.0000","0","0","0"
"5544740","0","0.0000","0","0","0"
"5544741","0","0.0000","0","0","0"
"5544742","0","0.0000","0","0","0"
"5544743","0","0.0000","0","0","0"
"5544744","0","0.0000","0","0","0"
"5544745","0","0.0000","0","0","0"
"5544746","0","0.0000","0","0","0"
"5544747","0","0.0000","0","0","0"
"5544748","0","0.0000","0","0","0"
"5544749","0","0.0000","0","0","0"
"5544750","0","0.0000","0","0","0"
"5544751","0","0.0000","0","0","0"
"5544752","0","0.0000","0","0","0"
"5544753","0","0.0000","0","0","0"
"5544754","0","0.0000","0","0","0"
"5544755","0","0.0000","0","0","0"
"5544756","0","0.0000","0","0","0"
"5544757","0","0.0000","0","0","0"
"5544758","0","0.0000","0","0","0"
"5544759","0","0.0000","0","0","0"
"5544760","0","0.0000","0","0","0"
"5544761","0","0.0000","0","0","0"
"5544762","0","0.0000","0","0","0"
"5544763","0","0.0000","0","0","0"
"5544764","0","0.0000","0","0","0"
"5544765","0","0.0000","0","0","0"
"5544766","0","0.0000","0","0","0"
"5544767","0","0.0000","0","0","0"
"5544768","0","0.0000","0","0","0"
"5544769","0","0.0000","0","0","0"
"5544770","0","0.0000","0","0","0"
"5544771","0","0.0000","0","0","0"
"5544772","0","0.0000","0","0","0"
"5544773","0","0.0000","0","0","0"
"5544774","0","0.0000","0","0","0"
"5544775","0","0.0000","0","0","0"
"5544776","0","0.0000","0","0","0"
"5544777","0","0.0000","0","0","0"
"5544778","0","0.0000","0","0","0"
"5544779","0","0.0000","0","0","0"
"5544780","0","0.0000","0","0","0"
"5544781","0","0.0000","0","0","0"
"5544782","0","0.0000","0","0","0"
"5544783","0","0.0000","0","0","0"
"5544784","0","0.0000","0","0","0"
"5544785","0","0.0000","0","0","0"
"5544786","0","0.0000","0","0","0"
"5544787","0","0.0000","0","0","0"
"5544788","0","0.0000","0","0","0"
"5544789","0","0.0000","0","0","0"
"5544790","0","0.0000","0","0","0"
"5544791","0","0.0000","0","0","0"
"5544792","0","0.0000","0","0","0"
"5544793","0","0.0000","0","0","0"
"5544794","0","0.0000","0","0","0"
"5544795","0","0.0000","0","0","0"
"5544796","0","0.0000","0","0","0"
"5544797","0","0.0000","0","0","0"
"5544798","0","0.0000","0","0","0"
"5544799","0","0.0000","0","0","0"
"5544800","0","0.0000","0","0","0"
"5544801","0","0.0000","0","0","0"
"5544802","0","0.0000","0","0","0"
"5544803","0","0.0000","0","0","0"
"5544804","0","0.0000","0","0","0"
"5544805","0","0.0000","0","0","0"
"5544806","0","0.0000","0","0","0"
"5544807","0","0.0000","0","0","0"
"5544808","0","0.0000","0","0","0"
"5544809","0","0.0000","0","0","0"
"5544810","0","0.0000","0","0","0"
"5544811","0","0.0000","0","0","0"
"5544812","0","0.0000","0","0","0"
"5544813","0","0.0000","0","0","0"
"5544814","0","0.0000","0","0","0"
"5544815","0","0.0000","0","0","0"
"5544816","0","0.0000","0","0","0"
"5544817","0","0.0000","0","0","0"
"5544818","0","0.0000","0","0","0"
"5544819","0","0.0000","0","0","0"
"5544820","0","0.0000","0","0","0"
"5544821","0","0.0000","0","0","0"
"5544822","0","0.0000","0","0","0"
"5544823","0","0.0000","0","0","0"
