act_key,avg_presence,avg_people_cnt,avg_activity,max_activity,cnt,first_eventtime,lastStatus,부재,,,
5546408,1,2,10.96563154,72.5089,16,,,재실,,,
5546409,0,0,0,0,0,,,부재,,,
5546410,1,2,11.71296442,37.2759,42,,,재실,,,
5546411,1,1,9.45641667,16.9258,6,,,재실,,,
5546412,0,0,0,0,0,,,부재,,,
5546413,1,2,1.48108003,4.1037,5,,,재실,,,
5546414,1,2,7.98564995,26.8225,18,,,재실,,,
5546415,1,1,0.0922,0.0922,1,,,재실,,,
5546416,1,2,0.97466669,2.6247,3,,,재실,,,
5546417,1,1,5.91782336,18.4721,30,,,재실,,,
5546418,1,1,7.59604285,23.5702,7,,,재실,,,
5546419,1,1,6.20766012,9.7257,5,,,재실,,,
5546420,1,1,3.71323744,9.9219,16,,,재실,,,
5546421,1,2,3.43305013,9.7686,4,,,재실,,,
5546422,0,2,0,0,0,,,재실,,,
5546423,0,2,0,0,0,,,재실,,,
5546424,1,2,6.15299995,35.7617,9,,,재실,,,
5546425,1,2,6.55161262,35.8646,8,,,재실,,,
5546426,0,0,0,0,0,,,부재,,,
5546427,0,0,0,0,0,,,부재,,,
5546428,0,0,0,0,0,,,부재,,,
5546429,1,2,5.84883998,19.531,20,,,재실,,,
5546430,1,2,5.42952605,18.987,23,,,재실,,,
5546431,1,2,1.41816667,3.8535,6,,,재실,,,
5546432,1,1,0.22845,0.4485,2,,,재실,,,
5546433,0,0,0,0,0,,,부재,,,
5546434,1,2,5.12825288,25.9586,34,,,재실,,,
5546435,0,0,0,0,0,,,부재,,,
5546436,0,0,0,0,0,,,부재,,,
5546437,1,2,8.51848744,41.9962,16,,,재실,,,
5546438,1,2,4.43462245,33.3183,40,,,재실,,,
5546439,0,0,0,0,0,,,부재,,,
5546440,0,0,0,0,0,,,부재,,,
5546441,0,0,0,0,0,,,부재,,,
5546442,0,2,0,0,0,,,재실,,,
5546443,1,2,2.93403005,7.2895,10,,,재실,,,
5546444,1,1,2.19483328,3.4743,3,,,재실,,,
5546445,1,2,9.96237933,54.0355,208,,,재실,,,
5546446,0,0,0,0,0,,,부재,,,
5546447,0,0,0,0,0,,,부재,,,
5546448,0,2,0,0,0,,,재실,,,
5546449,0,2,0,0,0,,,재실,,,
5546450,0,2,0,0,0,,,재실,,,
5546451,1,2,2.02908003,5.0275,5,,,재실,,,
5546452,0,2,0,0,0,,,재실,,,
5546453,0,0,0,0,0,,,부재,,,
5546454,1,2,7.64955455,22.4125,22,,,재실,,,
5546455,1,2,6.97807501,14.5486,12,,,재실,,,
5546456,0,2,0,0,0,,,재실,,,
5546457,0,2,0,0,0,,,재실,,,
5546458,0,0,0,0,0,,,부재,,,
5546459,1,2,9.11038893,20.2112,9,,,재실,,,
5546460,0,0,0,0,0,,,부재,,,
5546461,0,0,0,0,0,,,부재,,,
5546462,0,0,0,0,0,,,부재,,,
5546463,0,0,0,0,0,,,부재,,,
5546464,0,0,0,0,0,,,부재,,,
5546465,0,0,0,0,0,,,부재,,,
5546466,0,0,0,0,0,,,부재,,,
5546467,0,0,0,0,0,,,부재,,,
5546468,1,2,4.42547919,21.3013,24,,,재실,,,
5546469,1,2,11.24855006,53.6309,14,,,재실,,,
5546470,0,0,0,0,0,,,부재,,,
5546471,0,0,0,0,0,,,부재,,,
5546472,0,0,0,0,0,,,부재,,,
5546473,0,0,0,0,0,,,부재,,,
5546474,1,1,0.16326667,0.2389,3,,,재실,,,
5546475,1,2,3.41290165,29.6816,59,,,재실,,,
5546476,0,0,0,0,0,,,부재,,,
5546477,0,0,0,0,0,,,부재,,,
5546478,0,0,0,0,0,,,부재,,,
5546479,0,0,0,0,0,,,부재,,,
5546480,0,0,0,0,0,,,부재,,,
5546481,0,0,0,0,0,,,부재,,,
5546482,0,0,0,0,0,,,부재,,,
5546483,0,0,0,0,0,,,부재,,,
5546484,0,0,0,0,0,,,부재,,,
5546485,0,0,0,0,0,,,부재,,,
5546486,0,0,0,0,0,,,부재,,,
5546487,0,0,0,0,0,,,부재,,,
5546488,1,2,1.69093335,2.0715,3,,,재실,,,
5546489,1,2,3.52954254,21.6804,47,,,재실,,,
5546490,0,0,0,0,0,,,부재,,,
5546491,0,0,0,0,0,,,부재,,,
5546492,0,0,0,0,0,,,부재,,,
5546493,0,0,0,0,0,,,부재,,,
5546494,0,0,0,0,0,,,부재,,,
5546495,0,0,0,0,0,,,부재,,,
5546496,0,0,0,0,0,,,부재,,,
5546497,0,0,0,0,0,,,부재,,,
5546498,0,0,0,0,0,,,부재,,,
5546499,0,0,0,0,0,,,부재,,,
5546500,0,0,0,0,0,,,부재,,,
5546501,0,0,0,0,0,,,부재,,,
5546502,0,0,0,0,0,,,부재,,,
5546503,0,0,0,0,0,,,부재,,,
5546504,0,0,0,0,0,,,부재,,,
5546505,0,0,0,0,0,,,부재,,,
5546506,0,0,0,0,0,,,부재,,,
5546507,0,0,0,0,0,,,부재,,,
5546508,0,0,0,0,0,,,부재,,,
5546509,0,0,0,0,0,,,부재,,,
5546510,0,0,0,0,0,,,부재,,,
5546511,0,0,0,0,0,,,부재,,,
5546512,0,0,0,0,0,,,부재,,,
5546513,1,2,15.57940002,48.7202,8,,,재실,,,
5546514,0,2,0,0,0,,,재실,,,
5546515,0,2,0,0,0,,,재실,,,
5546516,0,0,0,0,0,,,부재,,,
5546517,0,0,0,0,0,,,부재,,,
5546518,0,0,0,0,0,,,부재,,,
5546519,0,0,0,0,0,,,부재,,,
5546520,0,0,0,0,0,,,부재,,,
5546521,0,0,0,0,0,,,부재,,,
5546522,0,0,0,0,0,,,부재,,,
5546523,0,0,0,0,0,,,부재,,,
5546524,0,0,0,0,0,,,부재,,,
5546525,0,0,0,0,0,,,부재,,,
5546526,0,2,0,0,0,,,재실,,,
5546527,0,0,0,0,0,,,부재,,,
5546528,1,2,2.39544006,10.9237,5,,,재실,,,
5546529,1,2,4.20158891,10.2551,18,,,재실,,,
5546530,0,2,0,0,0,,,재실,,,
5546531,0,2,0,0,0,,,재실,,,
5546532,1,2,7.4159767,17.8151,30,,,재실,,,
5546533,1,2,1.91060004,7.6866,9,,,재실,,,
5546534,0,0,0,0,0,,,부재,,,
5546535,1,2,7.21466474,22.8425,17,,,재실,,,
5546536,1,2,3.73063326,6.8834,3,,,재실,,,
5546537,0,2,0,0,0,,,재실,,,
5546538,1,2,4.81954394,23.7323,41,,,재실,,,
5546539,1,2,2.05002415,14.3865,29,,,재실,,,
5546540,1,2,1.83035004,3.5243,4,,,재실,,,
5546541,0,2,0,0,0,,,재실,,,
5546542,1,2,5.32153998,18.0961,35,,,재실,,,
5546543,1,2,6.67730002,24.8492,33,,,재실,,,
5546544,1,2,0.25920001,0.2592,1,,,재실,,,
5546545,0,0,0,0,0,,,부재,,,
5546546,1,2,0.1122,0.1122,1,,,재실,,,
5546547,0,0,0,0,0,,,부재,,,
5546548,0,0,0,0,0,,,부재,,,
5546549,1,2,1.52762499,5.8272,8,,,재실,,,
5546550,0,0,0,0,0,,,부재,,,
5546551,0,0,0,0,0,,,부재,,,
5546552,1,2,4.32881673,19.4561,6,,,재실,,,
5546553,1,2,8.695975,25.8568,8,,,재실,,,
5546554,1,2,12.69584571,44.7841,142,,,재실,,,
5546555,1,2,5.90081804,39.4301,72,,,재실,,,
5546556,1,2,4.80458826,21.6898,34,,,재실,,,
5546557,1,2,5.917991,38.3171,11,,,재실,,,
5546558,1,2,0.57429999,1.3736,4,,,재실,,,
5546559,1,2,7.27354289,33.5825,7,,,재실,,,
5546560,0,2,0,0,0,,,재실,,,
5546561,1,2,1.28895715,4.4969,7,,,재실,,,
5546562,1,2,9.10376499,41.4198,20,,,재실,,,
5546563,0,0,0,0,0,,,부재,,,
5546564,0,0,0,0,0,,,부재,,,
5546565,0,2,0,0,0,,,재실,,,
5546566,1,2,5.62343934,19.1937,28,,,재실,,,
5546567,1,2,4.53961676,20.162,6,,,재실,,,
5546568,0,0,0,0,0,,,부재,,,
5546569,1,2,6.36909203,29.2461,25,,,재실,,,
5546570,1,2,10.80902734,49.7527,11,,,재실,,,
5546571,1,2,9.87846999,57.6975,50,,,재실,,,
5546572,1,2,14.37985744,55.1803,7,,,재실,,,
5546573,1,2,6.37371821,13.5031,22,,,재실,,,
5546574,1,2,13.22020046,35.3389,3,,,재실,,,
5546575,0,0,0,0,0,,,부재,,,
5546576,1,1,0.49477501,0.9707,4,,,재실,,,
5546577,1,2,7.12899468,20.7683,19,,,재실,,,
5546578,1,1,11.61130007,18.0328,6,,,재실,,,
5546579,1,1,3.44636668,9.015,15,,,재실,,,
5546580,1,1,3.75293889,9.2676,36,,,재실,,,
5546581,1,2,7.22775865,32.5047,29,,,재실,,,
5546582,1,2,1.71608887,8.5245,9,,,재실,,,
5546583,1,2,13.38574446,41.5477,18,,,재실,,,
5546584,1,2,12.04982791,70.6651,25,,,재실,,,
5546585,1,2,4.69697711,14.0152,35,,,재실,,,
5546586,0,0,0,0,0,,,부재,,,
5546587,0,0,0,0,0,,,부재,,,
5546588,0,0,0,0,0,,,부재,,,
5546589,0,0,0,0,0,,,부재,,,
5546590,1,1,0.1116,0.1116,1,,,재실,,,
5546591,1,1,9.54944429,26.0427,9,,,재실,,,
5546592,0,0,0,0,0,,,부재,,,
5546593,0,0,0,0,0,,,부재,,,
5546594,0,0,0,0,0,,,부재,,,
5546595,0,2,0,0,0,,,재실,,,
5546596,0,0,0,0,0,,,부재,,,
5546597,0,2,0,0,0,,,재실,,,
5546598,0,0,0,0,0,,,부재,,,
5546599,0,0,0,0,0,,,부재,,,
5546600,1,2,8.03338939,47.581,47,,,재실,,,
5546601,1,2,8.68040769,49.338,39,,,재실,,,
5546602,1,1,0.40509999,0.4051,1,,,재실,,,
5546603,1,2,3.42914999,10.1207,8,,,재실,,,
5546604,0,0,0,0,0,,,부재,,,
5546605,0,2,0,0,0,,,재실,,,
5546606,0,0,0,0,0,,,부재,,,
5546607,0,2,0,0,0,,,재실,,,
5546608,0,0,0,0,0,,,부재,,,
5546609,0,0,0,0,0,,,부재,,,
5546610,0,0,0,0,0,,,부재,,,
5546611,1,2,0.31253333,0.6759,3,,,재실,,,
5546612,0,0,0,0,0,,,부재,,,
5546613,0,0,0,0,0,,,부재,,,
5546614,0,0,0,0,0,,,부재,,,
5546615,0,0,0,0,0,,,부재,,,
5546616,0,0,0,0,0,,,부재,,,
5546617,1,2,0.1114,0.179,2,,,재실,,,
5546618,0,0,0,0,0,,,부재,,,
5546619,0,0,0,0,0,,,부재,,,
5546620,0,0,0,0,0,,,부재,,,
5546621,0,0,0,0,0,,,부재,,,
5546622,0,0,0,0,0,,,부재,,,
5546623,0,0,0,0,0,,,부재,,,
5546624,1,2,8.29930508,64.097,40,,,재실,,,
5546625,1,2,6.56654299,38.5456,7,,,재실,,,
5546626,1,2,4.51159091,23.1763,22,,,재실,,,
5546627,1,2,4.86139223,33.0744,64,2022-09-24 11:55,주의,재실,,,
5546628,1,2,1.04006,1.8591,5,,,재실,,,
5546629,1,2,2.35168331,6.0607,6,,,재실,,,
5546630,1,2,8.95525377,36.0394,26,,,재실,,,
5546631,0,2,0,0,0,,,재실,,,
5546632,0,0,0,0,0,,,부재,,,
5546633,0,0,0,0,0,,,부재,,,
5546634,0,0,0,0,0,,,부재,,,
5546635,0,0,0,0,0,,,부재,,,
5546636,1,2,3.1635,17.8235,35,,,재실,,,
5546637,1,1,4.70181058,14.588,19,,,재실,,,
5546638,1,1,1.98478307,13.2455,65,,,재실,,,
5546639,1,2,9.6141636,63.9777,187,,,재실,,,
5546640,1,2,7.89890449,43.2811,112,,,재실,,,
5546641,1,2,1.79258751,6.2364,8,,,재실,,,
5546642,1,3,10.80778363,74.4733,55,,,재실,,,
5546643,1,2,4.2134074,22.1925,27,,,재실,,,
5546644,0,0,0,0,0,,,부재,,,
5546645,1,2,7.44596301,43.1101,46,,,재실,,,
5546646,1,2,14.16115652,47.6869,23,,,재실,,,
5546647,1,2,6.32754877,27.4858,80,,,재실,,,
5546648,1,3,5.46110526,38.6753,172,,,재실,,,
5546649,1,2,7.00579302,59.8564,229,,,재실,,,
5546650,1,2,2.30022858,2.7588,7,,,재실,,,
5546651,0,0,0,0,0,,,부재,,,
5546652,0,0,0,0,0,,,부재,,,
5546653,0,0,0,0,0,,,부재,,,
5546654,1,2,-0.05955,0.7227,10,,,재실,,,
5546655,0,0,0,0,0,,,부재,,,
5546656,0,0,0,0,0,,,부재,,,
5546657,1,1,0.0055,0.0055,1,,,재실,,,
5546658,1,2,1.88235557,7.6541,9,,,재실,,,
5546659,0,0,0,0,0,,,부재,,,
5546660,0,0,0,0,0,,,부재,,,
5546661,0,0,0,0,0,,,부재,,,
5546662,0,0,0,0,0,,,부재,,,
5546663,1,2,4.14952302,20.32,13,,,재실,,,
5546664,0,0,0,0,0,,,부재,,,
5546665,1,2,6.39533803,50.7992,42,,,재실,,,
5546666,1,2,2.44885,4.0814,6,,,재실,,,
5546667,0,0,0,0,0,,,부재,,,
5546668,0,2,0,0,0,,,재실,,,
5546669,1,2,3.0556875,10.1434,8,,,재실,,,
5546670,1,1,1.82809998,3.563,2,,,재실,,,
5546671,1,2,8.20976806,34.2331,25,,,재실,,,
5546672,1,2,11.35923842,62.0068,112,,,재실,,,
5546673,1,2,18.49712095,99.4235,19,,,재실,,,
5546674,0,0,0,0,0,,,부재,,,
5546675,0,0,0,0,0,,,부재,,,
5546676,0,0,0,0,0,,,부재,,,
5546677,0,0,0,0,0,,,부재,,,
5546678,0,0,0,0,0,,,부재,,,
5546679,0,2,0,0,0,,,재실,,,
5546680,1,2,3.86721433,14.4693,7,,,재실,,,
5546681,1,2,1.51966,4.0263,5,,,재실,,,
5546682,0,0,0,0,0,,,부재,,,
5546683,0,0,0,0,0,,,부재,,,
5546684,0,2,0,0,0,,,재실,,,
5546685,1,2,7.25149111,58.0674,11,,,재실,,,
5546686,1,2,11.40754941,43.5512,83,,,재실,,,
5546687,1,2,10.10941319,56.205,23,,,재실,,,
5546688,0,0,0,0,0,,,부재,,,
5546689,0,0,0,0,0,,,부재,,,
5546690,0,0,0,0,0,,,부재,,,
5546691,0,0,0,0,0,,,부재,,,
5546692,1,2,8.41129984,23.2184,8,,,재실,,,
5546693,1,2,2.91056434,9.3957,14,,,재실,,,
5546694,0,0,0,0,0,,,부재,,,
5546695,0,0,0,0,0,,,부재,,,
5546696,0,0,0,0,0,,,부재,,,
5546697,0,0,0,0,0,,,부재,,,
5546698,1,2,1.11615999,3.001,5,,,재실,,,
5546699,0,0,0,0,0,,,부재,,,
5546700,1,2,11.28560551,80.7867,108,,,재실,,,
5546701,0,0,0,0,0,,,부재,,,
5546702,0,0,0,0,0,,,부재,,,
5546703,0,0,0,0,0,,,부재,,,
5546704,0,0,0,0,0,,,부재,,,
5546705,0,0,0,0,0,,,부재,,,
5546706,0,0,0,0,0,,,부재,,,
5546707,1,2,5.98520002,29.4105,67,,,재실,,,
5546708,1,2,10.80144641,32.1594,28,,,재실,,,
5546709,1,2,0.67779998,0.9104,2,2022-09-24 18:49,주의,재실,,,
5546710,1,2,6.80981653,26.5733,12,2022-09-24 18:51,주의,재실,,,
5546711,1,2,9.62362173,34.4296,23,,,재실,,,
5546712,1,2,5.39950558,25.5278,18,,,재실,,,
5546713,1,1,3.71882498,6.4829,4,,,재실,,,
5546714,1,1,3.74545009,10.8485,4,,,재실,,,
5546715,0,0,0,0,0,,,부재,,,
5546716,0,0,0,0,0,,,부재,,,
5546717,1,2,7.81358732,65.7926,63,,,재실,,,
5546718,1,2,4.04516246,19.4422,8,,,재실,,,
5546719,1,2,10.13328999,53.8226,50,,,재실,,,
5546720,1,2,8.93867042,55.661,44,,,재실,,,
5546721,0,2,0,0,0,,,재실,,,
5546722,0,0,0,0,0,,,부재,,,
5546723,0,0,0,0,0,,,부재,,,
5546724,1,2,5.79647915,33.615,43,,,재실,,,
5546725,1,2,1.44727781,6.2737,9,,,재실,,,
5546726,1,2,6.35247521,15.4968,4,2022-09-24 20:10,주의,재실,,,
5546727,1,2,5.0262697,17.916,33,,,재실,,,
5546728,0,2,0,0,0,,,재실,,,
5546729,1,2,3.17115002,15.4609,16,,,재실,,,
5546730,1,2,6.34365804,21.1375,31,,,재실,,,
5546731,0,0,0,0,0,,,부재,,,
5546732,1,2,1.023125,2.2089,8,,,재실,,,
5546733,0,2,0,0,0,,,재실,,,
5546734,1,2,2.97187689,19.6393,26,2022-09-24 20:54,주의,재실,,,
5546735,0,0,0,0,0,,,부재,,,
5546736,0,0,0,0,0,,,부재,,,
5546737,1,2,5.40125238,14.2102,21,,,재실,,,
5546738,1,2,12.84186508,59.233,229,,,재실,,,
5546739,1,3,5.56890248,50.8167,122,2022-09-24 21:19,주의,재실,,,
5546740,1,2,5.87679997,62.1811,66,2022-09-24 21:20,주의,재실,,,
5546741,1,2,3.15128747,14.5776,8,,,재실,,,
5546742,1,2,2.85845457,9.96,11,,,재실,,,
5546743,0,2,0,0,0,,,재실,,,
5546744,0,2,0,0,0,,,재실,,,
5546745,1,2,3.36311176,11.2744,17,,,재실,,,
5546746,0,2,0,0,0,,,재실,,,
5546747,1,2,3.3284105,16.3937,19,,,재실,,,
5546748,0,0,0,0,0,,,부재,,,
5546749,1,2,3.98340667,11.6333,15,,,재실,,,
5546750,1,2,1.03108335,3.3287,6,,,재실,,,
5546751,0,0,0,0,0,,,부재,,,
5546752,0,0,0,0,0,,,부재,,,
5546753,1,2,5.7679133,23.2517,15,,,재실,,,
5546754,0,0,0,0,0,,,부재,,,
5546755,0,0,0,0,0,,,부재,,,
5546756,0,0,0,0,0,,,부재,,,
5546757,0,0,0,0,0,,,부재,,,
5546758,1,2,7.44885399,45.0007,13,,,재실,,,
5546759,0,0,0,0,0,,,부재,,,
5546760,0,0,0,0,0,,,부재,,,
5546761,0,0,0,0,0,,,부재,,,
5546762,0,0,0,0,0,,,부재,,,
5546763,0,0,0,0,0,,,부재,,,
5546764,0,0,0,0,0,,,부재,,,
5546765,0,0,0,0,0,,,부재,,,
5546766,0,0,0,0,0,,,부재,,,
5546767,0,2,0,0,0,,,재실,,,
5546768,0,0,0,0,0,,,부재,,,
5546769,1,2,0.79786002,2.9172,5,,,재실,,,
5546770,0,0,0,0,0,,,부재,,,
5546771,0,0,0,0,0,,,부재,,,
5546772,0,0,0,0,0,,,부재,,,
5546773,0,0,0,0,0,,,부재,,,
5546774,0,0,0,0,0,,,부재,,,
5546775,0,0,0,0,0,,,부재,,,
5546776,0,0,0,0,0,,,부재,,,
5546777,0,0,0,0,0,,,부재,,,
5546778,0,0,0,0,0,,,부재,,,
5546779,0,0,0,0,0,,,부재,,,
5546780,0,0,0,0,0,,,부재,,,
5546781,0,0,0,0,0,,,부재,,,
5546782,0,0,0,0,0,,,부재,,,
5546783,0,0,0,0,0,,,부재,,,
5546784,0,0,0,0,0,,,부재,,,
5546785,0,0,0,0,0,,,부재,,,
5546786,0,0,0,0,0,,,부재,,,
5546787,0,0,0,0,0,,,부재,,,
5546788,1,2,6.54756008,28.7875,5,,,재실,,,
5546789,0,0,0,0,0,,,부재,,,
5546790,0,0,0,0,0,,,부재,,,
5546791,0,0,0,0,0,,,부재,,,
5546792,0,0,0,0,0,,,부재,,,
5546793,0,0,0,0,0,,,부재,,,
5546794,0,0,0,0,0,,,부재,,,
5546795,0,0,0,0,0,,,부재,,,
5546796,0,0,0,0,0,,,부재,,,
5546797,0,0,0,0,0,,,부재,,,
5546798,0,0,0,0,0,,,부재,,,
5546799,0,0,0,0,0,,,부재,,,
5546800,0,0,0,0,0,,,부재,,,
5546801,0,0,0,0,0,,,부재,,,
5546802,0,0,0,0,0,,,부재,,,
5546803,1,2,3.81447497,16.3799,8,,,재실,,,
5546804,1,2,1.02423334,4.7971,6,,,재실,,,
5546805,0,0,0,0,0,,,부재,,,
5546806,0,0,0,0,0,,,부재,,,
5546807,0,0,0,0,0,,,부재,,,
5546808,1,2,0.1265,0.2049,2,,,재실,,,
5546809,1,2,4.81326366,16.3806,11,,,재실,,,
5546810,0,0,0,0,0,,,부재,,,
5546811,0,2,0,0,0,,,재실,,,
5546812,0,2,0,0,0,,,재실,,,
5546813,0,0,0,0,0,,,부재,,,
5546814,0,0,0,0,0,,,부재,,,
5546815,0,0,0,0,0,,,부재,,,
5546816,0,0,0,0,0,,,부재,,,
5546817,0,0,0,0,0,,,부재,,,
5546818,0,0,0,0,0,,,부재,,,
5546819,0,0,0,0,0,,,부재,,,
5546820,0,0,0,0,0,,,부재,,,
5546821,0,0,0,0,0,,,부재,,,
5546822,0,0,0,0,0,,,부재,,,
5546823,0,0,0,0,0,,,부재,,,
5546824,0,0,0,0,0,,,부재,,,
5546825,0,0,0,0,0,,,부재,,,
5546826,0,0,0,0,0,,,부재,,,
5546827,0,0,0,0,0,,,부재,,,
5546828,0,0,0,0,0,,,부재,,,
5546829,0,0,0,0,0,,,부재,,,
5546830,0,0,0,0,0,,,부재,,,
5546831,0,0,0,0,0,,,부재,,,
5546832,0,0,0,0,0,,,부재,,,
5546833,0,0,0,0,0,,,부재,,,
5546834,0,0,0,0,0,,,부재,,,
5546835,0,0,0,0,0,,,부재,,,
5546836,0,0,0,0,0,,,부재,,,
5546837,0,0,0,0,0,,,부재,,,
5546838,0,0,0,0,0,,,부재,,,
5546839,0,0,0,0,0,,,부재,,,
5546840,0,0,0,0,0,,,부재,,,
5546841,1,2,5.91804445,24.698,27,,,재실,,,
5546842,1,2,9.91332608,58.7786,65,,,재실,,,
5546843,1,2,5.50588721,30.3157,39,,,재실,,,
5546844,1,2,4.48672121,19.9401,33,,,재실,,,
5546845,1,2,12.72185117,57.0384,39,,,재실,,,
5546846,1,2,8.6728278,30.4777,54,,,재실,,,
5546847,1,2,1.64481998,3.2663,5,,,재실,,,
5546848,1,2,2.98500001,13.8804,10,2022-09-25 06:22,주의,재실,,,
5546849,1,2,2.51296049,18.1475,38,,,재실,,,
5546850,1,2,1.4659641,22.8668,39,,,재실,,,
5546851,0,2,0,0,0,,,재실,,,
5546852,1,2,1.4631,3.3833,5,,,재실,,,
5546853,1,2,4.28602412,19.5926,29,,,재실,,,
5546854,0,0,0,0,0,,,부재,,,
5546855,0,2,0,0,0,,,재실,,,
5546856,1,2,9.61203063,79.5721,26,,,재실,,,
5546857,0,0,0,0,0,,,부재,,,
5546858,0,0,0,0,0,,,부재,,,
5546859,1,2,13.45470005,38.0221,21,,,재실,,,
5546860,0,0,0,0,0,,,부재,,,
5546861,0,0,0,0,0,,,부재,,,
5546862,0,0,0,0,0,,,부재,,,
5546863,1,1,10.25698352,54.9714,12,,,재실,,,
5546864,1,1,7.42933317,20.046,3,,,재실,,,
5546865,0,0,0,0,0,,,부재,,,
5546866,0,0,0,0,0,,,부재,,,
5546867,1,2,1.23756669,3.341,3,,,재실,,,
5546868,0,0,0,0,0,,,부재,,,
5546869,0,0,0,0,0,,,부재,,,
5546870,0,0,0,0,0,,,부재,,,
5546871,0,0,0,0,0,,,부재,,,
5546872,0,0,0,0,0,,,부재,,,
5546873,1,2,12.01094017,54.6067,15,,,재실,,,
5546874,1,1,13.90449977,22.553,2,,,재실,,,
5546875,0,0,0,0,0,,,부재,,,
5546876,1,2,2.34247907,18.2766,43,,,재실,,,
5546877,1,3,8.70074567,56.1248,114,,,재실,,,
5546878,1,2,6.85194064,46.3514,293,,,재실,,,
5546879,0,0,0,0,0,,,부재,,,
5546880,0,0,0,0,0,,,부재,,,
5546881,0,0,0,0,0,,,부재,,,
5546882,0,0,0,0,0,,,부재,,,
5546883,1,2,1.00326363,2.4487,11,,,재실,,,
5546884,1,2,3.74749993,17.2659,5,,,재실,,,
5546885,1,2,0.95090907,2.4858,11,,,재실,,,
5546886,1,2,5.04068998,21.0485,20,,,재실,,,
5546887,0,2,0,0,0,2022-09-25 09:39,주의,재실,,,
5546888,0,0,0,0,0,,,부재,,,
5546889,1,2,3.26655,7.6962,4,,,재실,,,
5546890,0,2,0,0,0,,,재실,,,
5546891,0,0,0,0,0,,,부재,,,
5546892,0,0,0,0,0,,,부재,,,
5546893,0,0,0,0,0,,,부재,,,
5546894,0,0,0,0,0,,,부재,,,
5546895,1,2,3.78313103,22.914,29,,,재실,,,
5546896,0,0,0,0,0,,,부재,,,
5546897,0,0,0,0,0,,,부재,,,
5546898,1,2,4.4377,17.0846,15,,,재실,,,
5546899,0,0,0,0,0,,,부재,,,
5546900,0,0,0,0,0,,,부재,,,
5546901,0,0,0,0,0,,,부재,,,
5546902,0,0,0,0,0,,,부재,,,
5546903,1,2,1.47373843,6.8822,13,,,재실,,,
5546904,1,2,7.418136,72.3132,39,,,재실,,,
5546905,1,2,2.95782671,11.3162,15,,,재실,,,
5546906,0,0,0,0,0,,,부재,,,
5546907,0,0,0,0,0,,,부재,,,
5546908,1,2,0.19787143,0.7914,7,,,재실,,,
5546909,1,2,3.38630001,13.5199,8,,,재실,,,
5546910,0,0,0,0,0,,,부재,,,
5546911,0,0,0,0,0,,,부재,,,
5546912,0,0,0,0,0,,,부재,,,
5546913,0,0,0,0,0,,,부재,,,
5546914,0,0,0,0,0,,,부재,,,
5546915,0,0,0,0,0,,,부재,,,
5546916,1,2,6.79387006,35.1879,10,,,재실,,,
5546917,1,2,4.83592382,63.4829,42,,,재실,,,
5546918,1,1,8.78054302,51.6351,7,,,재실,,,
5546919,0,0,0,0,0,,,부재,,,
5546920,0,0,0,0,0,,,부재,,,
5546921,0,0,0,0,0,,,부재,,,
5546922,1,1,0.1247,0.1247,1,,,재실,,,
5546923,1,2,5.57208661,21.5218,15,,,재실,,,
5546924,1,2,5.26199189,59.8461,74,,,재실,,,
5546925,1,1,5.21223501,25.5027,40,,,재실,,,
5546926,1,2,5.37316439,29.974,73,2022-09-25 12:53,주의,재실,,,
5546927,1,2,2.26519676,12.6051,62,,,재실,,,
5546928,1,2,6.97686195,39.2544,29,,,재실,,,
5546929,1,2,7.65146475,32.7201,17,,,재실,,,
5546930,1,1,-0.07312,2.4769,5,,,재실,,,
5546931,0,0,0,0,0,,,부재,,,
5546932,0,2,0,0,0,,,재실,,,
5546933,0,0,0,0,0,,,부재,,,
5546934,1,2,4.89109707,38.2432,69,,,재실,,,
5546935,1,2,1.954827,27.8588,63,,,재실,,,
5546936,1,1,0.33054999,0.6611,2,,,재실,,,
5546937,1,2,1.79409999,3.9401,5,,,재실,,,
5546938,0,0,0,0,0,,,부재,,,
5546939,0,0,0,0,0,,,부재,,,
5546940,0,0,0,0,0,,,부재,,,
5546941,0,0,0,0,0,,,부재,,,
5546942,0,0,0,0,0,,,부재,,,
5546943,0,0,0,0,0,,,부재,,,
5546944,0,0,0,0,0,,,부재,,,
5546945,1,2,1.85660997,13.1508,10,,,재실,,,
5546946,1,2,0.88446152,5.9588,13,,,재실,,,
5546947,1,2,2.94644932,33.4519,71,,,재실,,,
5546948,0,0,0,0,0,,,부재,,,
5546949,0,0,0,0,0,,,부재,,,
5546950,1,2,0.19919268,15.0545,41,,,재실,,,
5546951,0,0,0,0,0,,,부재,,,
5546952,0,2,0,0,0,,,재실,,,
5546953,0,0,0,0,0,,,부재,,,
5546954,1,2,5.71295701,67.1263,21,,,재실,,,
5546955,1,2,7.32164705,56.6961,51,,,재실,,,
5546956,0,0,0,0,0,,,부재,,,
5546957,1,2,0.94655001,1.6459,4,,,재실,,,
5546958,0,0,0,0,0,,,부재,,,
5546959,0,0,0,0,0,,,부재,,,
5546960,0,0,0,0,0,,,부재,,,
5546961,0,0,0,0,0,,,부재,,,
5546962,0,0,0,0,0,,,부재,,,
5546963,0,0,0,0,0,,,부재,,,
5546964,1,2,0.51569999,2.3697,18,,,재실,,,
5546965,0,0,0,0,0,,,부재,,,
5546966,0,2,0,0,0,,,재실,,,
